Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
0.606071	DL DCI Rxed	60	6	0	2	1	0	14	2
0.606929	HARQ FD Txed	60	6	0	2	1	0	12	2
0.607071	DL DCI Rxed	60	7	0	2	1	0	13	2
0.607929	HARQ FD Txed	60	7	0	2	1	0	15	2
0.607929	HARQ FD Txed	60	7	0	2	1	0	15	2
0.608071	DL DCI Rxed	60	8	0	2	1	0	11	2
0.608929	HARQ FD Txed	60	8	0	2	1	0	14	2
0.608929	HARQ FD Txed	60	8	0	2	1	0	14	2
0.609071	DL DCI Rxed	60	9	0	2	1	0	12	2
0.609929	HARQ FD Txed	60	9	0	2	1	0	13	2
0.609929	HARQ FD Txed	60	9	0	2	1	0	13	2
0.610071	DL DCI Rxed	61	0	0	2	1	0	15	2
0.610929	HARQ FD Txed	61	0	0	2	1	0	11	2
0.611071	DL DCI Rxed	61	1	0	2	1	0	14	2
0.611929	HARQ FD Txed	61	1	0	2	1	0	12	2
0.611929	HARQ FD Txed	61	1	0	2	1	0	12	2
0.612071	DL DCI Rxed	61	2	0	2	1	0	13	2
0.612929	HARQ FD Txed	61	2	0	2	1	0	15	2
0.613071	DL DCI Rxed	61	3	0	2	1	0	11	2
0.613929	HARQ FD Txed	61	3	0	2	1	0	14	2
0.614071	DL DCI Rxed	61	4	0	2	1	0	12	2
0.614929	HARQ FD Txed	61	4	0	2	1	0	13	2
0.615071	DL DCI Rxed	61	5	0	2	1	0	15	2
0.615929	HARQ FD Txed	61	5	0	2	1	0	11	2
0.616071	DL DCI Rxed	61	6	0	2	1	0	14	2
0.616929	HARQ FD Txed	61	6	0	2	1	0	12	2
0.617071	DL DCI Rxed	61	7	0	2	1	0	13	2
0.617929	HARQ FD Txed	61	7	0	2	1	0	15	2
0.618071	DL DCI Rxed	61	8	0	2	1	0	11	2
0.618929	HARQ FD Txed	61	8	0	2	1	0	14	2
0.619071	DL DCI Rxed	61	9	0	2	1	0	12	2
0.619929	HARQ FD Txed	61	9	0	2	1	0	13	2
0.620071	DL DCI Rxed	62	0	0	2	1	0	15	2
0.620929	HARQ FD Txed	62	0	0	2	1	0	11	2
0.620929	HARQ FD Txed	62	0	0	2	1	0	11	2
0.621071	DL DCI Rxed	62	1	0	2	1	0	14	2
0.621929	HARQ FD Txed	62	1	0	2	1	0	12	2
0.622071	DL DCI Rxed	62	2	0	2	1	0	13	2
0.622929	HARQ FD Txed	62	2	0	2	1	0	15	2
0.623071	DL DCI Rxed	62	3	0	2	1	0	11	2
0.623929	HARQ FD Txed	62	3	0	2	1	0	14	2
0.624071	DL DCI Rxed	62	4	0	2	1	0	12	2
0.624929	HARQ FD Txed	62	4	0	2	1	0	13	2
0.625071	DL DCI Rxed	62	5	0	2	1	0	15	2
0.625929	HARQ FD Txed	62	5	0	2	1	0	11	2
0.625929	HARQ FD Txed	62	5	0	2	1	0	11	2
0.626071	DL DCI Rxed	62	6	0	2	1	0	14	2
0.626929	HARQ FD Txed	62	6	0	2	1	0	12	2
0.627071	DL DCI Rxed	62	7	0	2	1	0	13	2
0.627929	HARQ FD Txed	62	7	0	2	1	0	15	2
0.627929	HARQ FD Txed	62	7	0	2	1	0	15	2
0.628071	DL DCI Rxed	62	8	0	2	1	0	11	2
0.628929	HARQ FD Txed	62	8	0	2	1	0	14	2
0.628929	HARQ FD Txed	62	8	0	2	1	0	14	2
0.629071	DL DCI Rxed	62	9	0	2	1	0	12	2
0.629929	HARQ FD Txed	62	9	0	2	1	0	13	2
0.629929	HARQ FD Txed	62	9	0	2	1	0	13	2
0.630071	DL DCI Rxed	63	0	0	2	1	0	15	2
0.630929	HARQ FD Txed	63	0	0	2	1	0	11	2
0.631071	DL DCI Rxed	63	1	0	2	1	0	14	2
0.631929	HARQ FD Txed	63	1	0	2	1	0	12	2
0.631929	HARQ FD Txed	63	1	0	2	1	0	12	2
0.632071	DL DCI Rxed	63	2	0	2	1	0	13	2
0.632929	HARQ FD Txed	63	2	0	2	1	0	15	2
0.633071	DL DCI Rxed	63	3	0	2	1	0	11	2
0.633929	HARQ FD Txed	63	3	0	2	1	0	14	2
0.634071	DL DCI Rxed	63	4	0	2	1	0	12	2
0.634929	HARQ FD Txed	63	4	0	2	1	0	13	2
0.635071	DL DCI Rxed	63	5	0	2	1	0	15	2
0.635929	HARQ FD Txed	63	5	0	2	1	0	11	2
0.635929	HARQ FD Txed	63	5	0	2	1	0	11	2
0.636071	DL DCI Rxed	63	6	0	2	1	0	14	2
0.636929	HARQ FD Txed	63	6	0	2	1	0	12	2
0.636929	HARQ FD Txed	63	6	0	2	1	0	12	2
0.637071	DL DCI Rxed	63	7	0	2	1	0	13	2
0.637929	HARQ FD Txed	63	7	0	2	1	0	15	2
0.637929	HARQ FD Txed	63	7	0	2	1	0	15	2
0.638071	DL DCI Rxed	63	8	0	2	1	0	11	2
0.638929	HARQ FD Txed	63	8	0	2	1	0	14	2
0.638929	HARQ FD Txed	63	8	0	2	1	0	14	2
0.639071	DL DCI Rxed	63	9	0	2	1	0	12	2
0.639929	HARQ FD Txed	63	9	0	2	1	0	13	2
0.639929	HARQ FD Txed	63	9	0	2	1	0	13	2
0.640071	DL DCI Rxed	64	0	0	2	1	0	15	2
0.640929	HARQ FD Txed	64	0	0	2	1	0	11	2
0.640929	HARQ FD Txed	64	0	0	2	1	0	11	2
0.641071	DL DCI Rxed	64	1	0	2	1	0	14	2
0.641929	HARQ FD Txed	64	1	0	2	1	0	12	2
0.642071	DL DCI Rxed	64	2	0	2	1	0	13	2
0.642929	HARQ FD Txed	64	2	0	2	1	0	15	2
0.642929	HARQ FD Txed	64	2	0	2	1	0	15	2
0.643071	DL DCI Rxed	64	3	0	2	1	0	11	2
0.643929	HARQ FD Txed	64	3	0	2	1	0	14	2
0.644071	DL DCI Rxed	64	4	0	2	1	0	12	2
0.644929	HARQ FD Txed	64	4	0	2	1	0	13	2
0.645071	DL DCI Rxed	64	5	0	2	1	0	15	2
0.645929	HARQ FD Txed	64	5	0	2	1	0	11	2
0.646071	DL DCI Rxed	64	6	0	2	1	0	14	2
0.646929	HARQ FD Txed	64	6	0	2	1	0	12	2
0.646929	HARQ FD Txed	64	6	0	2	1	0	12	2
0.647071	DL DCI Rxed	64	7	0	2	1	0	13	2
0.647929	HARQ FD Txed	64	7	0	2	1	0	15	2
0.647929	HARQ FD Txed	64	7	0	2	1	0	15	2
0.648071	DL DCI Rxed	64	8	0	2	1	0	11	2
0.648929	HARQ FD Txed	64	8	0	2	1	0	14	2
0.648929	HARQ FD Txed	64	8	0	2	1	0	14	2
0.649071	DL DCI Rxed	64	9	0	2	1	0	12	2
0.649929	HARQ FD Txed	64	9	0	2	1	0	13	2
0.649929	HARQ FD Txed	64	9	0	2	1	0	13	2
0.650071	DL DCI Rxed	65	0	0	2	1	0	15	2
0.650929	HARQ FD Txed	65	0	0	2	1	0	11	2
0.650929	HARQ FD Txed	65	0	0	2	1	0	11	2
0.651071	DL DCI Rxed	65	1	0	2	1	0	14	2
0.651929	HARQ FD Txed	65	1	0	2	1	0	12	2
0.651929	HARQ FD Txed	65	1	0	2	1	0	12	2
0.652071	DL DCI Rxed	65	2	0	2	1	0	13	2
0.652929	HARQ FD Txed	65	2	0	2	1	0	15	2
0.653071	DL DCI Rxed	65	3	0	2	1	0	11	2
0.653929	HARQ FD Txed	65	3	0	2	1	0	14	2
0.653929	HARQ FD Txed	65	3	0	2	1	0	14	2
0.654071	DL DCI Rxed	65	4	0	2	1	0	12	2
0.654929	HARQ FD Txed	65	4	0	2	1	0	13	2
0.655071	DL DCI Rxed	65	5	0	2	1	0	15	2
0.655929	HARQ FD Txed	65	5	0	2	1	0	11	2
0.656071	DL DCI Rxed	65	6	0	2	1	0	14	2
0.656929	HARQ FD Txed	65	6	0	2	1	0	12	2
0.657071	DL DCI Rxed	65	7	0	2	1	0	13	2
0.657929	HARQ FD Txed	65	7	0	2	1	0	15	2
0.657929	HARQ FD Txed	65	7	0	2	1	0	15	2
0.658071	DL DCI Rxed	65	8	0	2	1	0	11	2
0.658929	HARQ FD Txed	65	8	0	2	1	0	14	2
0.658929	HARQ FD Txed	65	8	0	2	1	0	14	2
0.659071	DL DCI Rxed	65	9	0	2	1	0	12	2
0.659929	HARQ FD Txed	65	9	0	2	1	0	13	2
0.659929	HARQ FD Txed	65	9	0	2	1	0	13	2
0.660071	DL DCI Rxed	66	0	0	2	1	0	15	2
0.660929	HARQ FD Txed	66	0	0	2	1	0	11	2
0.660929	HARQ FD Txed	66	0	0	2	1	0	11	2
0.661071	DL DCI Rxed	66	1	0	2	1	0	14	2
0.661929	HARQ FD Txed	66	1	0	2	1	0	12	2
0.661929	HARQ FD Txed	66	1	0	2	1	0	12	2
0.662071	DL DCI Rxed	66	2	0	2	1	0	13	2
0.662929	HARQ FD Txed	66	2	0	2	1	0	15	2
0.662929	HARQ FD Txed	66	2	0	2	1	0	15	2
0.663071	DL DCI Rxed	66	3	0	2	1	0	11	2
0.663929	HARQ FD Txed	66	3	0	2	1	0	14	2
0.664071	DL DCI Rxed	66	4	0	2	1	0	12	2
0.664929	HARQ FD Txed	66	4	0	2	1	0	13	2
0.664929	HARQ FD Txed	66	4	0	2	1	0	13	2
0.665071	DL DCI Rxed	66	5	0	2	1	0	15	2
0.665929	HARQ FD Txed	66	5	0	2	1	0	11	2
0.666071	DL DCI Rxed	66	6	0	2	1	0	14	2
0.666929	HARQ FD Txed	66	6	0	2	1	0	12	2
0.667071	DL DCI Rxed	66	7	0	2	1	0	13	2
0.667929	HARQ FD Txed	66	7	0	2	1	0	15	2
0.668071	DL DCI Rxed	66	8	0	2	1	0	11	2
0.668929	HARQ FD Txed	66	8	0	2	1	0	14	2
0.668929	HARQ FD Txed	66	8	0	2	1	0	14	2
0.669071	DL DCI Rxed	66	9	0	2	1	0	12	2
0.669929	HARQ FD Txed	66	9	0	2	1	0	13	2
0.669929	HARQ FD Txed	66	9	0	2	1	0	13	2
0.670071	DL DCI Rxed	67	0	0	2	1	0	15	2
0.670929	HARQ FD Txed	67	0	0	2	1	0	11	2
0.670929	HARQ FD Txed	67	0	0	2	1	0	11	2
0.671071	DL DCI Rxed	67	1	0	2	1	0	14	2
0.671929	HARQ FD Txed	67	1	0	2	1	0	12	2
0.671929	HARQ FD Txed	67	1	0	2	1	0	12	2
0.672071	DL DCI Rxed	67	2	0	2	1	0	13	2
0.672929	HARQ FD Txed	67	2	0	2	1	0	15	2
0.672929	HARQ FD Txed	67	2	0	2	1	0	15	2
0.673071	DL DCI Rxed	67	3	0	2	1	0	11	2
0.673929	HARQ FD Txed	67	3	0	2	1	0	14	2
0.673929	HARQ FD Txed	67	3	0	2	1	0	14	2
0.674071	DL DCI Rxed	67	4	0	2	1	0	12	2
0.674929	HARQ FD Txed	67	4	0	2	1	0	13	2
0.675071	DL DCI Rxed	67	5	0	2	1	0	15	2
0.675929	HARQ FD Txed	67	5	0	2	1	0	11	2
0.675929	HARQ FD Txed	67	5	0	2	1	0	11	2
0.676071	DL DCI Rxed	67	6	0	2	1	0	14	2
0.676929	HARQ FD Txed	67	6	0	2	1	0	12	2
0.677071	DL DCI Rxed	67	7	0	2	1	0	13	2
0.677929	HARQ FD Txed	67	7	0	2	1	0	15	2
0.678071	DL DCI Rxed	67	8	0	2	1	0	11	2
0.678929	HARQ FD Txed	67	8	0	2	1	0	14	2
0.679071	DL DCI Rxed	67	9	0	2	1	0	12	2
0.679929	HARQ FD Txed	67	9	0	2	1	0	13	2
0.679929	HARQ FD Txed	67	9	0	2	1	0	13	2
0.680071	DL DCI Rxed	68	0	0	2	1	0	15	2
0.680929	HARQ FD Txed	68	0	0	2	1	0	11	2
0.680929	HARQ FD Txed	68	0	0	2	1	0	11	2
0.681071	DL DCI Rxed	68	1	0	2	1	0	14	2
0.681929	HARQ FD Txed	68	1	0	2	1	0	12	2
0.681929	HARQ FD Txed	68	1	0	2	1	0	12	2
0.682071	DL DCI Rxed	68	2	0	2	1	0	13	2
0.682929	HARQ FD Txed	68	2	0	2	1	0	15	2
0.682929	HARQ FD Txed	68	2	0	2	1	0	15	2
0.683071	DL DCI Rxed	68	3	0	2	1	0	11	2
0.683929	HARQ FD Txed	68	3	0	2	1	0	14	2
0.684071	DL DCI Rxed	68	4	0	2	1	0	12	2
0.684929	HARQ FD Txed	68	4	0	2	1	0	13	2
0.685071	DL DCI Rxed	68	5	0	2	1	0	15	2
0.685929	HARQ FD Txed	68	5	0	2	1	0	11	2
0.686071	DL DCI Rxed	68	6	0	2	1	0	14	2
0.686929	HARQ FD Txed	68	6	0	2	1	0	12	2
0.686929	HARQ FD Txed	68	6	0	2	1	0	12	2
0.687071	DL DCI Rxed	68	7	0	2	1	0	13	2
0.687929	HARQ FD Txed	68	7	0	2	1	0	15	2
0.688071	DL DCI Rxed	68	8	0	2	1	0	11	2
0.688929	HARQ FD Txed	68	8	0	2	1	0	14	2
0.689071	DL DCI Rxed	68	9	0	2	1	0	12	2
0.689929	HARQ FD Txed	68	9	0	2	1	0	13	2
0.690071	DL DCI Rxed	69	0	0	2	1	0	15	2
0.690929	HARQ FD Txed	69	0	0	2	1	0	11	2
0.690929	HARQ FD Txed	69	0	0	2	1	0	11	2
0.691071	DL DCI Rxed	69	1	0	2	1	0	14	2
0.691929	HARQ FD Txed	69	1	0	2	1	0	12	2
0.692071	DL DCI Rxed	69	2	0	2	1	0	13	2
0.692929	HARQ FD Txed	69	2	0	2	1	0	15	2
0.692929	HARQ FD Txed	69	2	0	2	1	0	15	2
0.693071	DL DCI Rxed	69	3	0	2	1	0	11	2
0.693929	HARQ FD Txed	69	3	0	2	1	0	14	2
0.694071	DL DCI Rxed	69	4	0	2	1	0	12	2
0.694929	HARQ FD Txed	69	4	0	2	1	0	13	2
0.695071	DL DCI Rxed	69	5	0	2	1	0	15	2
0.695929	HARQ FD Txed	69	5	0	2	1	0	11	2
0.696071	DL DCI Rxed	69	6	0	2	1	0	14	2
0.696929	HARQ FD Txed	69	6	0	2	1	0	12	2
0.697071	DL DCI Rxed	69	7	0	2	1	0	13	2
0.697929	HARQ FD Txed	69	7	0	2	1	0	15	2
0.697929	HARQ FD Txed	69	7	0	2	1	0	15	2
0.698071	DL DCI Rxed	69	8	0	2	1	0	11	2
0.698929	HARQ FD Txed	69	8	0	2	1	0	14	2
0.699071	DL DCI Rxed	69	9	0	2	1	0	12	2
0.699929	HARQ FD Txed	69	9	0	2	1	0	13	2
0.700071	DL DCI Rxed	70	0	0	2	1	0	15	2
0.700929	HARQ FD Txed	70	0	0	2	1	0	11	2
0.700929	HARQ FD Txed	70	0	0	2	1	0	11	2
0.701071	DL DCI Rxed	70	1	0	2	1	0	14	2
0.701929	HARQ FD Txed	70	1	0	2	1	0	12	2
0.702071	DL DCI Rxed	70	2	0	2	1	0	13	2
0.702929	HARQ FD Txed	70	2	0	2	1	0	15	2
0.703071	DL DCI Rxed	70	3	0	2	1	0	11	2
0.703929	HARQ FD Txed	70	3	0	2	1	0	14	2
0.703929	HARQ FD Txed	70	3	0	2	1	0	14	2
0.704071	DL DCI Rxed	70	4	0	2	1	0	12	2
0.704929	HARQ FD Txed	70	4	0	2	1	0	13	2
0.705071	DL DCI Rxed	70	5	0	2	1	0	15	2
0.705929	HARQ FD Txed	70	5	0	2	1	0	11	2
0.706071	DL DCI Rxed	70	6	0	2	1	0	14	2
0.706929	HARQ FD Txed	70	6	0	2	1	0	12	2
0.707071	DL DCI Rxed	70	7	0	2	1	0	13	2
0.707929	HARQ FD Txed	70	7	0	2	1	0	15	2
0.707929	HARQ FD Txed	70	7	0	2	1	0	15	2
0.708071	DL DCI Rxed	70	8	0	2	1	0	11	2
0.708929	HARQ FD Txed	70	8	0	2	1	0	14	2
0.708929	HARQ FD Txed	70	8	0	2	1	0	14	2
0.709071	DL DCI Rxed	70	9	0	2	1	0	12	2
0.709929	HARQ FD Txed	70	9	0	2	1	0	13	2
0.710071	DL DCI Rxed	71	0	0	2	1	0	15	2
0.710929	HARQ FD Txed	71	0	0	2	1	0	11	2
0.711071	DL DCI Rxed	71	1	0	2	1	0	14	2
0.711929	HARQ FD Txed	71	1	0	2	1	0	12	2
0.711929	HARQ FD Txed	71	1	0	2	1	0	12	2
0.712071	DL DCI Rxed	71	2	0	2	1	0	13	2
0.712929	HARQ FD Txed	71	2	0	2	1	0	15	2
0.713071	DL DCI Rxed	71	3	0	2	1	0	11	2
0.713929	HARQ FD Txed	71	3	0	2	1	0	14	2
0.714071	DL DCI Rxed	71	4	0	2	1	0	12	2
0.714929	HARQ FD Txed	71	4	0	2	1	0	13	2
0.715071	DL DCI Rxed	71	5	0	2	1	0	15	2
0.715929	HARQ FD Txed	71	5	0	2	1	0	11	2
0.716071	DL DCI Rxed	71	6	0	2	1	0	14	2
0.716929	HARQ FD Txed	71	6	0	2	1	0	12	2
0.717071	DL DCI Rxed	71	7	0	2	1	0	13	2
0.717929	HARQ FD Txed	71	7	0	2	1	0	15	2
0.718071	DL DCI Rxed	71	8	0	2	1	0	11	2
0.718929	HARQ FD Txed	71	8	0	2	1	0	14	2
0.718929	HARQ FD Txed	71	8	0	2	1	0	14	2
0.719071	DL DCI Rxed	71	9	0	2	1	0	12	2
0.719929	HARQ FD Txed	71	9	0	2	1	0	13	2
0.720071	DL DCI Rxed	72	0	0	2	1	0	15	2
0.720929	HARQ FD Txed	72	0	0	2	1	0	11	2
0.720929	HARQ FD Txed	72	0	0	2	1	0	11	2
0.721071	DL DCI Rxed	72	1	0	2	1	0	14	2
0.721929	HARQ FD Txed	72	1	0	2	1	0	12	2
0.722071	DL DCI Rxed	72	2	0	2	1	0	13	2
0.722929	HARQ FD Txed	72	2	0	2	1	0	15	2
0.723071	DL DCI Rxed	72	3	0	2	1	0	11	2
0.723929	HARQ FD Txed	72	3	0	2	1	0	14	2
0.724071	DL DCI Rxed	72	4	0	2	1	0	12	2
0.724929	HARQ FD Txed	72	4	0	2	1	0	13	2
0.724929	HARQ FD Txed	72	4	0	2	1	0	13	2
0.725071	DL DCI Rxed	72	5	0	2	1	0	15	2
0.725929	HARQ FD Txed	72	5	0	2	1	0	11	2
0.726071	DL DCI Rxed	72	6	0	2	1	0	14	2
0.726929	HARQ FD Txed	72	6	0	2	1	0	12	2
0.727071	DL DCI Rxed	72	7	0	2	1	0	13	2
0.727929	HARQ FD Txed	72	7	0	2	1	0	15	2
0.727929	HARQ FD Txed	72	7	0	2	1	0	15	2
0.728071	DL DCI Rxed	72	8	0	2	1	0	11	2
0.728929	HARQ FD Txed	72	8	0	2	1	0	14	2
0.729071	DL DCI Rxed	72	9	0	2	1	0	12	2
0.729929	HARQ FD Txed	72	9	0	2	1	0	13	2
0.730071	DL DCI Rxed	73	0	0	2	1	0	15	2
0.730929	HARQ FD Txed	73	0	0	2	1	0	11	2
0.731071	DL DCI Rxed	73	1	0	2	1	0	14	2
0.731929	HARQ FD Txed	73	1	0	2	1	0	12	2
0.732071	DL DCI Rxed	73	2	0	2	1	0	13	2
0.732929	HARQ FD Txed	73	2	0	2	1	0	15	2
0.733071	DL DCI Rxed	73	3	0	2	1	0	11	2
0.733929	HARQ FD Txed	73	3	0	2	1	0	14	2
0.734071	DL DCI Rxed	73	4	0	2	1	0	12	2
0.734929	HARQ FD Txed	73	4	0	2	1	0	13	2
0.735071	DL DCI Rxed	73	5	0	2	1	0	15	2
0.735929	HARQ FD Txed	73	5	0	2	1	0	11	2
0.736071	DL DCI Rxed	73	6	0	2	1	0	14	2
0.736929	HARQ FD Txed	73	6	0	2	1	0	12	2
0.737071	DL DCI Rxed	73	7	0	2	1	0	13	2
0.737929	HARQ FD Txed	73	7	0	2	1	0	15	2
0.738071	DL DCI Rxed	73	8	0	2	1	0	11	2
0.738929	HARQ FD Txed	73	8	0	2	1	0	14	2
0.738929	HARQ FD Txed	73	8	0	2	1	0	14	2
0.739071	DL DCI Rxed	73	9	0	2	1	0	12	2
0.739929	HARQ FD Txed	73	9	0	2	1	0	13	2
0.740071	DL DCI Rxed	74	0	0	2	1	0	15	2
0.740929	HARQ FD Txed	74	0	0	2	1	0	11	2
0.740929	HARQ FD Txed	74	0	0	2	1	0	11	2
0.741071	DL DCI Rxed	74	1	0	2	1	0	14	2
0.741929	HARQ FD Txed	74	1	0	2	1	0	12	2
0.741929	HARQ FD Txed	74	1	0	2	1	0	12	2
0.742071	DL DCI Rxed	74	2	0	2	1	0	13	2
0.742929	HARQ FD Txed	74	2	0	2	1	0	15	2
0.743071	DL DCI Rxed	74	3	0	2	1	0	11	2
0.743929	HARQ FD Txed	74	3	0	2	1	0	14	2
0.744071	DL DCI Rxed	74	4	0	2	1	0	12	2
0.744929	HARQ FD Txed	74	4	0	2	1	0	13	2
0.744929	HARQ FD Txed	74	4	0	2	1	0	13	2
0.745071	DL DCI Rxed	74	5	0	2	1	0	15	2
0.745929	HARQ FD Txed	74	5	0	2	1	0	11	2
0.746071	DL DCI Rxed	74	6	0	2	1	0	14	2
0.746929	HARQ FD Txed	74	6	0	2	1	0	12	2
0.747071	DL DCI Rxed	74	7	0	2	1	0	13	2
0.747929	HARQ FD Txed	74	7	0	2	1	0	15	2
0.747929	HARQ FD Txed	74	7	0	2	1	0	15	2
0.748071	DL DCI Rxed	74	8	0	2	1	0	11	2
0.748929	HARQ FD Txed	74	8	0	2	1	0	14	2
0.749071	DL DCI Rxed	74	9	0	2	1	0	12	2
0.749929	HARQ FD Txed	74	9	0	2	1	0	13	2
0.750071	DL DCI Rxed	75	0	0	2	1	0	15	2
0.750929	HARQ FD Txed	75	0	0	2	1	0	11	2
0.751071	DL DCI Rxed	75	1	0	2	1	0	14	2
0.751929	HARQ FD Txed	75	1	0	2	1	0	12	2
0.752071	DL DCI Rxed	75	2	0	2	1	0	13	2
0.752929	HARQ FD Txed	75	2	0	2	1	0	15	2
0.753071	DL DCI Rxed	75	3	0	2	1	0	11	2
0.753929	HARQ FD Txed	75	3	0	2	1	0	14	2
0.754071	DL DCI Rxed	75	4	0	2	1	0	12	2
0.754929	HARQ FD Txed	75	4	0	2	1	0	13	2
0.755071	DL DCI Rxed	75	5	0	2	1	0	15	2
0.755929	HARQ FD Txed	75	5	0	2	1	0	11	2
0.756071	DL DCI Rxed	75	6	0	2	1	0	14	2
0.756929	HARQ FD Txed	75	6	0	2	1	0	12	2
0.757071	DL DCI Rxed	75	7	0	2	1	0	13	2
0.757929	HARQ FD Txed	75	7	0	2	1	0	15	2
0.758071	DL DCI Rxed	75	8	0	2	1	0	11	2
0.758929	HARQ FD Txed	75	8	0	2	1	0	14	2
0.758929	HARQ FD Txed	75	8	0	2	1	0	14	2
0.759071	DL DCI Rxed	75	9	0	2	1	0	12	2
0.759929	HARQ FD Txed	75	9	0	2	1	0	13	2
0.760071	DL DCI Rxed	76	0	0	2	1	0	15	2
0.760929	HARQ FD Txed	76	0	0	2	1	0	11	2
0.760929	HARQ FD Txed	76	0	0	2	1	0	11	2
0.761071	DL DCI Rxed	76	1	0	2	1	0	14	2
0.761929	HARQ FD Txed	76	1	0	2	1	0	12	2
0.761929	HARQ FD Txed	76	1	0	2	1	0	12	2
0.762071	DL DCI Rxed	76	2	0	2	1	0	13	2
0.762929	HARQ FD Txed	76	2	0	2	1	0	15	2
0.763071	DL DCI Rxed	76	3	0	2	1	0	11	2
0.763929	HARQ FD Txed	76	3	0	2	1	0	14	2
0.764071	DL DCI Rxed	76	4	0	2	1	0	12	2
0.764929	HARQ FD Txed	76	4	0	2	1	0	13	2
0.764929	HARQ FD Txed	76	4	0	2	1	0	13	2
0.765071	DL DCI Rxed	76	5	0	2	1	0	15	2
0.765929	HARQ FD Txed	76	5	0	2	1	0	11	2
0.766071	DL DCI Rxed	76	6	0	2	1	0	14	2
0.766929	HARQ FD Txed	76	6	0	2	1	0	12	2
0.767071	DL DCI Rxed	76	7	0	2	1	0	13	2
0.767929	HARQ FD Txed	76	7	0	2	1	0	15	2
0.767929	HARQ FD Txed	76	7	0	2	1	0	15	2
0.768071	DL DCI Rxed	76	8	0	2	1	0	11	2
0.768929	HARQ FD Txed	76	8	0	2	1	0	14	2
0.769071	DL DCI Rxed	76	9	0	2	1	0	12	2
0.769929	HARQ FD Txed	76	9	0	2	1	0	13	2
0.770071	DL DCI Rxed	77	0	0	2	1	0	15	2
0.770929	HARQ FD Txed	77	0	0	2	1	0	11	2
0.771071	DL DCI Rxed	77	1	0	2	1	0	14	2
0.771929	HARQ FD Txed	77	1	0	2	1	0	12	2
0.772071	DL DCI Rxed	77	2	0	2	1	0	13	2
0.772929	HARQ FD Txed	77	2	0	2	1	0	15	2
0.773071	DL DCI Rxed	77	3	0	2	1	0	11	2
0.773929	HARQ FD Txed	77	3	0	2	1	0	14	2
0.774071	DL DCI Rxed	77	4	0	2	1	0	12	2
0.774929	HARQ FD Txed	77	4	0	2	1	0	13	2
0.775071	DL DCI Rxed	77	5	0	2	1	0	15	2
0.775929	HARQ FD Txed	77	5	0	2	1	0	11	2
0.776071	DL DCI Rxed	77	6	0	2	1	0	14	2
0.776929	HARQ FD Txed	77	6	0	2	1	0	12	2
0.777071	DL DCI Rxed	77	7	0	2	1	0	13	2
0.777929	HARQ FD Txed	77	7	0	2	1	0	15	2
0.778071	DL DCI Rxed	77	8	0	2	1	0	11	2
0.778929	HARQ FD Txed	77	8	0	2	1	0	14	2
0.778929	HARQ FD Txed	77	8	0	2	1	0	14	2
0.779071	DL DCI Rxed	77	9	0	2	1	0	12	2
0.779929	HARQ FD Txed	77	9	0	2	1	0	13	2
0.780071	DL DCI Rxed	78	0	0	2	1	0	15	2
0.780929	HARQ FD Txed	78	0	0	2	1	0	11	2
0.780929	HARQ FD Txed	78	0	0	2	1	0	11	2
0.781071	DL DCI Rxed	78	1	0	2	1	0	14	2
0.781929	HARQ FD Txed	78	1	0	2	1	0	12	2
0.781929	HARQ FD Txed	78	1	0	2	1	0	12	2
0.782071	DL DCI Rxed	78	2	0	2	1	0	13	2
0.782929	HARQ FD Txed	78	2	0	2	1	0	15	2
0.783071	DL DCI Rxed	78	3	0	2	1	0	11	2
0.783929	HARQ FD Txed	78	3	0	2	1	0	14	2
0.784071	DL DCI Rxed	78	4	0	2	1	0	12	2
0.784929	HARQ FD Txed	78	4	0	2	1	0	13	2
0.784929	HARQ FD Txed	78	4	0	2	1	0	13	2
0.785071	DL DCI Rxed	78	5	0	2	1	0	15	2
0.785929	HARQ FD Txed	78	5	0	2	1	0	11	2
0.786071	DL DCI Rxed	78	6	0	2	1	0	14	2
0.786929	HARQ FD Txed	78	6	0	2	1	0	12	2
0.787071	DL DCI Rxed	78	7	0	2	1	0	13	2
0.787929	HARQ FD Txed	78	7	0	2	1	0	15	2
0.787929	HARQ FD Txed	78	7	0	2	1	0	15	2
0.788071	DL DCI Rxed	78	8	0	2	1	0	11	2
0.788929	HARQ FD Txed	78	8	0	2	1	0	14	2
0.789071	DL DCI Rxed	78	9	0	2	1	0	12	2
0.789929	HARQ FD Txed	78	9	0	2	1	0	13	2
0.790071	DL DCI Rxed	79	0	0	2	1	0	15	2
0.790929	HARQ FD Txed	79	0	0	2	1	0	11	2
0.791071	DL DCI Rxed	79	1	0	2	1	0	14	2
0.791929	HARQ FD Txed	79	1	0	2	1	0	12	2
0.792071	DL DCI Rxed	79	2	0	2	1	0	13	2
0.792929	HARQ FD Txed	79	2	0	2	1	0	15	2
0.793071	DL DCI Rxed	79	3	0	2	1	0	11	2
0.793929	HARQ FD Txed	79	3	0	2	1	0	14	2
0.794071	DL DCI Rxed	79	4	0	2	1	0	12	2
0.794929	HARQ FD Txed	79	4	0	2	1	0	13	2
0.795071	DL DCI Rxed	79	5	0	2	1	0	15	2
0.795929	HARQ FD Txed	79	5	0	2	1	0	11	2
